AU000000RIO1 Equity ISIN;;;BE0003793107 Equity ISIN;;;CH0011037469 Equity ISIN;;;CH0011075394 Equity ISIN;;;CH0012032048 Equity ISIN;;;CH0012032113 Equity ISIN;;;CH0012221716 Equity ISIN;;;CH0038863350 Equity ISIN;;;CH0244767585 Equity ISIN;;;CNE1000001Q4 Equity ISIN;;;CNE1000001Z5 Equity ISIN;;;CNE100000205 Equity ISIN;;;CNE1000002H1 Equity ISIN;;;CNE1000002L3 Equity ISIN;;;CNE1000002M1 Equity ISIN;;;CNE1000002R0 Equity ISIN;;;CNE1000002V2 Equity ISIN;;;CNE1000003G1 Equity ISIN;;;CNE1000003W8 Equity ISIN;;;CNE1000003X6 Equity ISIN;;;CNE1000009Q7 Equity ISIN;;;CNE100000FF3 Equity ISIN;;;CNE100000HF9 Equity ISIN;;;CNE100000Q43 Equity ISIN;;;CNE100001922 Equity ISIN;;;DE0005552004 Equity ISIN;;;DE0005785604 Equity ISIN;;;DE0006599905 Equity ISIN;;;DE0007100000 Equity ISIN;;;DE0007164600 Equity ISIN;;;DE0007236101 Equity ISIN;;;DE000A1EWWW0 Equity ISIN;;;FR0000120321 Equity ISIN;;;FR0000120578 Equity ISIN;;;FR0000120628 Equity ISIN;;;FR0000121014 Equity ISIN;;;FR0000125486 Equity ISIN;;;FR0000131104 Equity ISIN;;;GB0002374006 Equity ISIN;;;GB0002875804 Equity ISIN;;;GB0009252882 Equity ISIN;;;GB0009895292 Equity ISIN;;;GB0030913577 Equity ISIN;;;GB00B03MLX29 Equity ISIN;;;HK0000069689 Equity ISIN;;;HK0011000095 Equity ISIN;;;HK0016000132 Equity ISIN;;;HK0941009539 Equity ISIN;;;HK2388011192 Equity ISIN;;;JP3435000009 Equity ISIN;;;JP3436100006 Equity ISIN;;;JP3802300008 Equity ISIN;;;JP3902900004 Equity ISIN;;;KYG217651051 Equity ISIN;;;KYG875721634 Equity ISIN;;;MXP001691213 Equity ISIN;;;NL0000009355 Equity ISIN;;;NL0006144495 Equity ISIN;;;NL0010273215 Equity ISIN;;;US00724F1012 Equity ISIN;;;US01609W1027 Equity ISIN;;;US0231351067 Equity ISIN;;;US05577E1010 Equity ISIN;;;US0567521085 Equity ISIN;;;US0640581007 Equity ISIN;;;US0846701086 Equity ISIN;;;US16939P1066 Equity ISIN;;;US1694261033 Equity ISIN;;;US1729674242 Equity ISIN;;;US2686481027 Equity ISIN;;;US2786421030 Equity ISIN;;;US30303M1027 Equity ISIN;;;US3696041033 Equity ISIN;;;US5486611073 Equity ISIN;;;US6092071058 Equity ISIN;;;US64110L1061 Equity ISIN;;;US7185461040 Equity ISIN;;;US7427181091 Equity ISIN;;;US90130A2006 Equity ISIN;;;US9130171096 Equity ISIN;;;US92826C8394 Equity ISIN;;;US9311421039 Equity ISIN;;;US9843321061 Equity ISIN;;;ZAE000015889 Equity ISIN;
20.09.2010;70.8;;20.09.2010;55.82;;20.09.2010;255.55;;20.09.2010;232;;20.09.2010;136.5;;20.09.2010;142;;20.09.2010;20.56;;20.09.2010;52.7;;20.09.2010;#N/A N/A;;20.09.2010;0.6567;;20.09.2010;0.535;;20.09.2010;1;;20.09.2010;0.8488;;20.09.2010;3.8633;;20.09.2010;2.4919;;20.09.2010;3.89;;20.09.2010;0.5516;;20.09.2010;0.7358;;20.09.2010;1.1;;20.09.2010;4.7;;20.09.2010;3.7;;20.09.2010;3.68;;20.09.2010;#N/A N/A;;20.09.2010;#N/A N/A;;20.09.2010;#N/A N/A;;20.09.2010;16.95;;20.09.2010;24.6667;;20.09.2010;44.175;;20.09.2010;59.65;;20.09.2010;48.25;;20.09.2010;99.6843;;20.09.2010;56.85;;20.09.2010;107;;20.09.2010;65.225;;20.09.2010;16.4;;20.09.2010;122.657;;20.09.2010;50.2;;20.09.2010;70;;20.09.2010;16.85;;20.09.2010;36.8942;;20.09.2010;19.9;;20.09.2010;51.5;;20.09.2010;2.1;;20.09.2010;29.85;;20.09.2010;#N/A N/A;;20.09.2010;14.35;;20.09.2010;15;;20.09.2010;10.016;;20.09.2010;2.92;;20.09.2010;31.75;;20.09.2010;31.85;;20.09.2010;145;;20.09.2010;4.8063;;20.09.2010;#N/A N/A;;20.09.2010;4.07;;20.09.2010;1.1818;;20.09.2010;28.9;;20.09.2010;7.9324;;20.09.2010;28.8;;20.09.2010;33.1099;;20.09.2010;#N/A N/A;;20.09.2010;151.305;;20.09.2010;11.065;;20.09.2010;89.869;;20.09.2010;25.94;;20.09.2010;125160;;20.09.2010;20.0633;;20.09.2010;55.18;;20.09.2010;39.9;;20.09.2010;20.81;;20.09.2010;10.3746;;20.09.2010;#N/A N/A;;20.09.2010;16.55;;20.09.2010;21.46;;20.09.2010;20.6556;;20.09.2010;20.413;;20.09.2010;#N/A N/A;;20.09.2010;61.43;;20.09.2010;13.8695;;20.09.2010;70.37;;20.09.2010;17.5775;;20.09.2010;53.54;;20.09.2010;13.8581;;20.09.2010;41
21.09.2010;70.8;;21.09.2010;55.65;;21.09.2010;255.55;;21.09.2010;232;;21.09.2010;137;;21.09.2010;142;;21.09.2010;20.56;;21.09.2010;52.8;;21.09.2010;#N/A N/A;;21.09.2010;0.6567;;21.09.2010;0.533;;21.09.2010;1;;21.09.2010;0.8294;;21.09.2010;3.8633;;21.09.2010;2.4919;;21.09.2010;3.91;;21.09.2010;0.5516;;21.09.2010;0.7358;;21.09.2010;1.1;;21.09.2010;4.75;;21.09.2010;3.7;;21.09.2010;3.98;;21.09.2010;#N/A N/A;;21.09.2010;#N/A N/A;;21.09.2010;#N/A N/A;;21.09.2010;17.31;;21.09.2010;24.6667;;21.09.2010;44.175;;21.09.2010;60.18;;21.09.2010;48.35;;21.09.2010;101.5061;;21.09.2010;57.4;;21.09.2010;107;;21.09.2010;65.225;;21.09.2010;17.16;;21.09.2010;124.4414;;21.09.2010;50.2;;21.09.2010;72.55;;21.09.2010;16.85;;21.09.2010;37.1;;21.09.2010;19.9;;21.09.2010;52.613;;21.09.2010;2.1;;21.09.2010;29.85;;21.09.2010;#N/A N/A;;21.09.2010;14.35;;21.09.2010;15;;21.09.2010;10.38;;21.09.2010;2.92;;21.09.2010;31;;21.09.2010;31.85;;21.09.2010;139.75;;21.09.2010;4.8063;;21.09.2010;#N/A N/A;;21.09.2010;4.12;;21.09.2010;1.215;;21.09.2010;28.9;;21.09.2010;7.9324;;21.09.2010;29.426;;21.09.2010;32.94;;21.09.2010;#N/A N/A;;21.09.2010;150.73;;21.09.2010;11.005;;21.09.2010;91.19;;21.09.2010;25.62;;21.09.2010;124865;;21.09.2010;20.25;;21.09.2010;53.66;;21.09.2010;39.4;;21.09.2010;20.71;;21.09.2010;10.4125;;21.09.2010;#N/A N/A;;21.09.2010;16.52;;21.09.2010;21.69;;21.09.2010;20.6884;;21.09.2010;21.029;;21.09.2010;#N/A N/A;;21.09.2010;61.52;;21.09.2010;13.7459;;21.09.2010;70.6;;21.09.2010;17.485;;21.09.2010;53.57;;21.09.2010;14.1825;;21.09.2010;41
22.09.2010;70.8;;22.09.2010;56.36;;22.09.2010;255.55;;22.09.2010;232;;22.09.2010;137;;22.09.2010;142;;22.09.2010;20.56;;22.09.2010;53.43;;22.09.2010;#N/A N/A;;22.09.2010;0.6084;;22.09.2010;0.52;;22.09.2010;1;;22.09.2010;0.8585;;22.09.2010;3.8633;;22.09.2010;2.4919;;22.09.2010;3.91;;22.09.2010;0.5516;;22.09.2010;0.7554;;22.09.2010;1.1;;22.09.2010;4.75;;22.09.2010;3.7;;22.09.2010;3.97;;22.09.2010;#N/A N/A;;22.09.2010;#N/A N/A;;22.09.2010;#N/A N/A;;22.09.2010;17.46;;22.09.2010;24.6667;;22.09.2010;44.175;;22.09.2010;60.19;;22.09.2010;48.35;;22.09.2010;100.2803;;22.09.2010;58.8;;22.09.2010;107;;22.09.2010;65.225;;22.09.2010;17.3169;;22.09.2010;124.4414;;22.09.2010;50.2;;22.09.2010;72.55;;22.09.2010;16.85;;22.09.2010;37.25;;22.09.2010;19.83;;22.09.2010;52.613;;22.09.2010;2.1;;22.09.2010;29.55;;22.09.2010;#N/A N/A;;22.09.2010;14.35;;22.09.2010;15;;22.09.2010;10.38;;22.09.2010;2.92;;22.09.2010;30.49;;22.09.2010;31.85;;22.09.2010;139.75;;22.09.2010;4.71;;22.09.2010;#N/A N/A;;22.09.2010;4.046;;22.09.2010;1.234;;22.09.2010;29.05;;22.09.2010;8.1274;;22.09.2010;29.426;;22.09.2010;26.67;;22.09.2010;#N/A N/A;;22.09.2010;151.83;;22.09.2010;10.875;;22.09.2010;91.81;;22.09.2010;25.42;;22.09.2010;123820;;22.09.2010;20.15;;22.09.2010;53.55;;22.09.2010;38.8;;22.09.2010;20.76;;22.09.2010;10.2442;;22.09.2010;#N/A N/A;;22.09.2010;16.5;;22.09.2010;21.76;;22.09.2010;20.4855;;22.09.2010;22.419;;22.09.2010;#N/A N/A;;22.09.2010;61.79;;22.09.2010;13.5693;;22.09.2010;70.58;;22.09.2010;17.655;;22.09.2010;53.82;;22.09.2010;14.04;;22.09.2010;41
23.09.2010;73;;23.09.2010;56.38;;23.09.2010;255.55;;23.09.2010;232;;23.09.2010;137;;23.09.2010;142;;23.09.2010;20.56;;23.09.2010;52.7;;23.09.2010;#N/A N/A;;23.09.2010;0.6084;;23.09.2010;0.525;;23.09.2010;1;;23.09.2010;0.8585;;23.09.2010;3.8633;;23.09.2010;2.4919;;23.09.2010;3.9;;23.09.2010;0.5516;;23.09.2010;0.7358;;23.09.2010;1.1;;23.09.2010;4.75;;23.09.2010;3.7;;23.09.2010;3.97;;23.09.2010;#N/A N/A;;23.09.2010;#N/A N/A;;23.09.2010;#N/A N/A;;23.09.2010;17.46;;23.09.2010;25.9833;;23.09.2010;44.175;;23.09.2010;58.6;;23.09.2010;48.35;;23.09.2010;97.0001;;23.09.2010;58.8;;23.09.2010;107;;23.09.2010;66;;23.09.2010;17.3169;;23.09.2010;124.4414;;23.09.2010;49;;23.09.2010;71.6;;23.09.2010;16.85;;23.09.2010;37.25;;23.09.2010;19.7;;23.09.2010;51.5;;23.09.2010;2.1;;23.09.2010;29.55;;23.09.2010;#N/A N/A;;23.09.2010;14.35;;23.09.2010;15;;23.09.2010;10.252;;23.09.2010;2.92;;23.09.2010;30.34;;23.09.2010;31.13;;23.09.2010;139.75;;23.09.2010;4.71;;23.09.2010;#N/A N/A;;23.09.2010;3.99;;23.09.2010;1.234;;23.09.2010;29.05;;23.09.2010;8.1274;;23.09.2010;29.426;;23.09.2010;26.41;;23.09.2010;#N/A N/A;;23.09.2010;152.85;;23.09.2010;10.805;;23.09.2010;95.03;;23.09.2010;25.13;;23.09.2010;121785;;23.09.2010;20.0567;;23.09.2010;52.86;;23.09.2010;38;;23.09.2010;20.8;;23.09.2010;10.2063;;23.09.2010;#N/A N/A;;23.09.2010;16.14;;23.09.2010;21.52;;23.09.2010;20.4594;;23.09.2010;22.924;;23.09.2010;#N/A N/A;;23.09.2010;61.22;;23.09.2010;13.5252;;23.09.2010;69.8;;23.09.2010;17.745;;23.09.2010;53.65;;23.09.2010;14.17;;23.09.2010;41
24.09.2010;73;;24.09.2010;58.5;;24.09.2010;255.55;;24.09.2010;232;;24.09.2010;135.5;;24.09.2010;142;;24.09.2010;20.56;;24.09.2010;53.35;;24.09.2010;#N/A N/A;;24.09.2010;0.6084;;24.09.2010;0.525;;24.09.2010;1;;24.09.2010;0.8585;;24.09.2010;4;;24.09.2010;2.4919;;24.09.2010;3.9556;;24.09.2010;0.5516;;24.09.2010;0.7604;;24.09.2010;1.1;;24.09.2010;4.75;;24.09.2010;3.7;;24.09.2010;4.12;;24.09.2010;#N/A N/A;;24.09.2010;#N/A N/A;;24.09.2010;#N/A N/A;;24.09.2010;17.84;;24.09.2010;25.9833;;24.09.2010;44.175;;24.09.2010;62.25;;24.09.2010;49.35;;24.09.2010;102.9597;;24.09.2010;58.8;;24.09.2010;107;;24.09.2010;66;;24.09.2010;17.69;;24.09.2010;127.6858;;24.09.2010;49;;24.09.2010;74.15;;24.09.2010;17.59;;24.09.2010;37.25;;24.09.2010;19.85;;24.09.2010;51.5;;24.09.2010;2.2;;24.09.2010;30.35;;24.09.2010;#N/A N/A;;24.09.2010;14.35;;24.09.2010;16.25;;24.09.2010;10.25;;24.09.2010;3;;24.09.2010;30.34;;24.09.2010;32.15;;24.09.2010;139.75;;24.09.2010;4.83;;24.09.2010;#N/A N/A;;24.09.2010;4.168;;24.09.2010;1.2814;;24.09.2010;29.05;;24.09.2010;8.1274;;24.09.2010;29.426;;24.09.2010;26.8775;;24.09.2010;#N/A N/A;;24.09.2010;160.73;;24.09.2010;11.305;;24.09.2010;97.83;;24.09.2010;26.13;;24.09.2010;124850;;24.09.2010;20.4567;;24.09.2010;54.9;;24.09.2010;39.04;;24.09.2010;21.64;;24.09.2010;10.4125;;24.09.2010;#N/A N/A;;24.09.2010;16.66;;24.09.2010;22.48;;24.09.2010;20.9043;;24.09.2010;23.173;;24.09.2010;#N/A N/A;;24.09.2010;61.64;;24.09.2010;13.9843;;24.09.2010;71.5;;24.09.2010;18.0925;;24.09.2010;54.08;;24.09.2010;14.5;;24.09.2010;41
27.09.2010;73.25;;27.09.2010;57.75;;27.09.2010;255.55;;27.09.2010;232;;27.09.2010;133.5;;27.09.2010;142;;27.09.2010;20.56;;27.09.2010;53.6;;27.09.2010;#N/A N/A;;27.09.2010;0.6084;;27.09.2010;0.52;;27.09.2010;1;;27.09.2010;0.844;;27.09.2010;4;;27.09.2010;2.4919;;27.09.2010;4;;27.09.2010;0.5516;;27.09.2010;0.7604;;27.09.2010;1.1;;27.09.2010;4.75;;27.09.2010;3.7;;27.09.2010;4.18;;27.09.2010;#N/A N/A;;27.09.2010;0.53;;27.09.2010;#N/A N/A;;27.09.2010;17.75;;27.09.2010;25.9833;;27.09.2010;44.175;;27.09.2010;62.46;;27.09.2010;49.77;;27.09.2010;102.1263;;27.09.2010;58.8;;27.09.2010;111;;27.09.2010;66;;27.09.2010;17.69;;27.09.2010;126.8928;;27.09.2010;49;;27.09.2010;74.15;;27.09.2010;17.59;;27.09.2010;37.25;;27.09.2010;19.85;;27.09.2010;51.65;;27.09.2010;2.2;;27.09.2010;30.35;;27.09.2010;#N/A N/A;;27.09.2010;14.35;;27.09.2010;16.25;;27.09.2010;10.25;;27.09.2010;3;;27.09.2010;30.95;;27.09.2010;32.15;;27.09.2010;142;;27.09.2010;4.83;;27.09.2010;#N/A N/A;;27.09.2010;4.32;;27.09.2010;1.2814;;27.09.2010;29.05;;27.09.2010;8.1274;;27.09.2010;29.426;;27.09.2010;26.88;;27.09.2010;#N/A N/A;;27.09.2010;159.37;;27.09.2010;11.12;;27.09.2010;103.82;;27.09.2010;25.66;;27.09.2010;124220;;27.09.2010;20.06;;27.09.2010;55.99;;27.09.2010;38.7;;27.09.2010;21.5;;27.09.2010;10.4251;;27.09.2010;#N/A N/A;;27.09.2010;16.43;;27.09.2010;22.27;;27.09.2010;20.8061;;27.09.2010;23.57;;27.09.2010;#N/A N/A;;27.09.2010;61.04;;27.09.2010;13.8254;;27.09.2010;70.91;;27.09.2010;18.25;;27.09.2010;53.48;;27.09.2010;14.279;;27.09.2010;41
28.09.2010;73.25;;28.09.2010;59;;28.09.2010;259;;28.09.2010;232;;28.09.2010;132.75;;28.09.2010;135;;28.09.2010;21.14;;28.09.2010;54.1;;28.09.2010;#N/A N/A;;28.09.2010;0.6084;;28.09.2010;0.52;;28.09.2010;1;;28.09.2010;0.8343;;28.09.2010;4;;28.09.2010;2.4919;;28.09.2010;4;;28.09.2010;0.5516;;28.09.2010;0.7604;;28.09.2010;1.15;;28.09.2010;4.875;;28.09.2010;3.7;;28.09.2010;4.02;;28.09.2010;#N/A N/A;;28.09.2010;0.53;;28.09.2010;#N/A N/A;;28.09.2010;18.1;;28.09.2010;26.0667;;28.09.2010;44.175;;28.09.2010;62.8;;28.09.2010;49.65;;28.09.2010;102.1263;;28.09.2010;63.1;;28.09.2010;111;;28.09.2010;66;;28.09.2010;17.39;;28.09.2010;126.8928;;28.09.2010;49;;28.09.2010;74.25;;28.09.2010;17.59;;28.09.2010;38;;28.09.2010;19.85;;28.09.2010;51.65;;28.09.2010;2.2;;28.09.2010;30.35;;28.09.2010;#N/A N/A;;28.09.2010;14.35;;28.09.2010;16.25;;28.09.2010;10.25;;28.09.2010;3;;28.09.2010;30.8;;28.09.2010;32.15;;28.09.2010;142;;28.09.2010;4.83;;28.09.2010;#N/A N/A;;28.09.2010;4.43;;28.09.2010;1.2292;;28.09.2010;29.05;;28.09.2010;8.1274;;28.09.2010;29.7;;28.09.2010;26.28;;28.09.2010;#N/A N/A;;28.09.2010;159.7;;28.09.2010;11.105;;28.09.2010;102.04;;28.09.2010;25.86;;28.09.2010;124495;;28.09.2010;19.9733;;28.09.2010;55.15;;28.09.2010;38.825;;28.09.2010;21.18;;28.09.2010;10.4672;;28.09.2010;#N/A N/A;;28.09.2010;16.44;;28.09.2010;22.41;;28.09.2010;20.5968;;28.09.2010;23.123;;28.09.2010;#N/A N/A;;28.09.2010;60.62;;28.09.2010;13.7901;;28.09.2010;71.6;;28.09.2010;18.3175;;28.09.2010;53.82;;28.09.2010;14.39;;28.09.2010;41
29.09.2010;73.25;;29.09.2010;59.76;;29.09.2010;250;;29.09.2010;237.4;;29.09.2010;134.75;;29.09.2010;133;;29.09.2010;21.4025;;29.09.2010;53.9;;29.09.2010;#N/A N/A;;29.09.2010;0.6084;;29.09.2010;0.52;;29.09.2010;1;;29.09.2010;0.8343;;29.09.2010;4;;29.09.2010;2.4626;;29.09.2010;4.08;;29.09.2010;0.5516;;29.09.2010;0.7358;;29.09.2010;1.15;;29.09.2010;5;;29.09.2010;3.7;;29.09.2010;4.09;;29.09.2010;#N/A N/A;;29.09.2010;0.53;;29.09.2010;#N/A N/A;;29.09.2010;18.4;;29.09.2010;26.0667;;29.09.2010;44.175;;29.09.2010;63.15;;29.09.2010;49.45;;29.09.2010;102.1263;;29.09.2010;62.4;;29.09.2010;111;;29.09.2010;67.5284;;29.09.2010;17.39;;29.09.2010;126.8928;;29.09.2010;49;;29.09.2010;72.55;;29.09.2010;17.59;;29.09.2010;38;;29.09.2010;19.56;;29.09.2010;51.65;;29.09.2010;2.2;;29.09.2010;30.15;;29.09.2010;#N/A N/A;;29.09.2010;14.35;;29.09.2010;16.25;;29.09.2010;10.15;;29.09.2010;3;;29.09.2010;31.52;;29.09.2010;32.5;;29.09.2010;142;;29.09.2010;4.83;;29.09.2010;#N/A N/A;;29.09.2010;4.374;;29.09.2010;1.2292;;29.09.2010;29.88;;29.09.2010;8.1274;;29.09.2010;29.7;;29.09.2010;26.04;;29.09.2010;#N/A N/A;;29.09.2010;158.99;;29.09.2010;11.11;;29.09.2010;103.72;;29.09.2010;25.79;;29.09.2010;123617;;29.09.2010;20.0667;;29.09.2010;55.38;;29.09.2010;39.2;;29.09.2010;20.67;;29.09.2010;10.5177;;29.09.2010;#N/A N/A;;29.09.2010;16.36;;29.09.2010;22.19;;29.09.2010;20.4201;;29.09.2010;24.376;;29.09.2010;#N/A N/A;;29.09.2010;60.25;;29.09.2010;13.4899;;29.09.2010;71.49;;29.09.2010;18.6025;;29.09.2010;53.35;;29.09.2010;14.34;;29.09.2010;41
30.09.2010;75;;30.09.2010;58.9;;30.09.2010;250;;30.09.2010;235;;30.09.2010;136.95;;30.09.2010;143.5;;30.09.2010;21.6;;30.09.2010;53.3;;30.09.2010;#N/A N/A;;30.09.2010;0.6084;;30.09.2010;0.52;;30.09.2010;1;;30.09.2010;0.8343;;30.09.2010;4;;30.09.2010;2.4626;;30.09.2010;4.05;;30.09.2010;0.5516;;30.09.2010;0.7358;;30.09.2010;1.15;;30.09.2010;5.075;;30.09.2010;1.74;;30.09.2010;4.04;;30.09.2010;#N/A N/A;;30.09.2010;0.53;;30.09.2010;#N/A N/A;;30.09.2010;18.1;;30.09.2010;26.0667;;30.09.2010;44.175;;30.09.2010;63.3;;30.09.2010;49.12;;30.09.2010;102.1263;;30.09.2010;62.4;;30.09.2010;111;;30.09.2010;67.5284;;30.09.2010;17.39;;30.09.2010;131.9847;;30.09.2010;49.9;;30.09.2010;70.5;;30.09.2010;17.59;;30.09.2010;38;;30.09.2010;19.5;;30.09.2010;51.65;;30.09.2010;2.2;;30.09.2010;30.15;;30.09.2010;#N/A N/A;;30.09.2010;14.35;;30.09.2010;16.25;;30.09.2010;10.15;;30.09.2010;3;;30.09.2010;31.52;;30.09.2010;32.6;;30.09.2010;142;;30.09.2010;4.6972;;30.09.2010;#N/A N/A;;30.09.2010;4.41;;30.09.2010;1.2387;;30.09.2010;29.88;;30.09.2010;8.1274;;30.09.2010;29.7;;30.09.2010;26.15;;30.09.2010;#N/A N/A;;30.09.2010;157.06;;30.09.2010;10.96;;30.09.2010;102.62;;30.09.2010;26.13;;30.09.2010;124500;;30.09.2010;19.8267;;30.09.2010;54.72;;30.09.2010;39.1;;30.09.2010;20.31;;30.09.2010;10.2694;;30.09.2010;#N/A N/A;;30.09.2010;16.25;;30.09.2010;22.29;;30.09.2010;20.1911;;30.09.2010;23.166;;30.09.2010;#N/A N/A;;30.09.2010;59.97;;30.09.2010;13.2957;;30.09.2010;71.23;;30.09.2010;18.565;;30.09.2010;53.52;;30.09.2010;14.17;;30.09.2010;41
01.10.2010;75;;01.10.2010;58.5;;01.10.2010;251.4935;;01.10.2010;235.5;;01.10.2010;139.6;;01.10.2010;143;;01.10.2010;21.6;;01.10.2010;53.5;;01.10.2010;#N/A N/A;;01.10.2010;0.6084;;01.10.2010;0.53;;01.10.2010;1;;01.10.2010;0.844;;01.10.2010;4;;01.10.2010;2.4626;;01.10.2010;4.1;;01.10.2010;0.5516;;01.10.2010;0.726;;01.10.2010;1.15;;01.10.2010;5.075;;01.10.2010;1.74;;01.10.2010;4.04;;01.10.2010;#N/A N/A;;01.10.2010;0.53;;01.10.2010;#N/A N/A;;01.10.2010;18.1194;;01.10.2010;26.0667;;01.10.2010;44.175;;01.10.2010;62.32;;01.10.2010;50.16;;01.10.2010;102.1263;;01.10.2010;62.4;;01.10.2010;111;;01.10.2010;67.5284;;01.10.2010;17.39;;01.10.2010;131.9847;;01.10.2010;49.9;;01.10.2010;70.35;;01.10.2010;17.32;;01.10.2010;37.7;;01.10.2010;19.5;;01.10.2010;50.55;;01.10.2010;2.2;;01.10.2010;30.6;;01.10.2010;#N/A N/A;;01.10.2010;14.8;;01.10.2010;16.25;;01.10.2010;10.4;;01.10.2010;3.2;;01.10.2010;30.515;;01.10.2010;33.25;;01.10.2010;142;;01.10.2010;4.6972;;01.10.2010;#N/A N/A;;01.10.2010;4.402;;01.10.2010;1.2387;;01.10.2010;29.88;;01.10.2010;8.1274;;01.10.2010;29.95;;01.10.2010;26.27;;01.10.2010;#N/A N/A;;01.10.2010;153.71;;01.10.2010;11.305;;01.10.2010;98.8;;01.10.2010;26.34;;01.10.2010;123914;;01.10.2010;19.9267;;01.10.2010;54.96;;01.10.2010;40.9;;01.10.2010;20.34;;01.10.2010;10.2947;;01.10.2010;#N/A N/A;;01.10.2010;16.36;;01.10.2010;22.35;;01.10.2010;20.4201;;01.10.2010;22.094;;01.10.2010;#N/A N/A;;01.10.2010;60.16;;01.10.2010;13.4722;;01.10.2010;71.13;;01.10.2010;18.33;;01.10.2010;53.36;;01.10.2010;14.27;;01.10.2010;41
04.10.2010;75;;04.10.2010;57.2;;04.10.2010;251.4935;;04.10.2010;235.5;;04.10.2010;137.75;;04.10.2010;143;;04.10.2010;21.6;;04.10.2010;53.65;;04.10.2010;#N/A N/A;;04.10.2010;0.6084;;04.10.2010;0.52;;04.10.2010;1;;04.10.2010;0.844;;04.10.2010;4;;04.10.2010;2.4626;;04.10.2010;4.23;;04.10.2010;0.5516;;04.10.2010;0.7407;;04.10.2010;1.15;;04.10.2010;5.15;;04.10.2010;1.74;;04.10.2010;4.12;;04.10.2010;#N/A N/A;;04.10.2010;0.53;;04.10.2010;#N/A N/A;;04.10.2010;18.1194;;04.10.2010;26.0667;;04.10.2010;41.525;;04.10.2010;59.55;;04.10.2010;50.16;;04.10.2010;101.196;;04.10.2010;62.4;;04.10.2010;111;;04.10.2010;65.5;;04.10.2010;17.2;;04.10.2010;129.5514;;04.10.2010;49.9;;04.10.2010;70.35;;04.10.2010;17.32;;04.10.2010;37.7;;04.10.2010;19.6;;04.10.2010;50.55;;04.10.2010;2.2;;04.10.2010;30.4;;04.10.2010;#N/A N/A;;04.10.2010;14.8;;04.10.2010;16.25;;04.10.2010;10.47;;04.10.2010;3.2;;04.10.2010;30.66;;04.10.2010;33;;04.10.2010;142;;04.10.2010;4.6972;;04.10.2010;#N/A N/A;;04.10.2010;4.42;;04.10.2010;1.2893;;04.10.2010;29.88;;04.10.2010;8.1274;;04.10.2010;29.95;;04.10.2010;25.6;;04.10.2010;#N/A N/A;;04.10.2010;155.39;;04.10.2010;11.485;;04.10.2010;96.22;;04.10.2010;26.21;;04.10.2010;123200;;04.10.2010;20.0433;;04.10.2010;55.61;;04.10.2010;40.3;;04.10.2010;20.01;;04.10.2010;10.1347;;04.10.2010;#N/A N/A;;04.10.2010;16.1;;04.10.2010;22.24;;04.10.2010;20.2434;;04.10.2010;22.341;;04.10.2010;#N/A N/A;;04.10.2010;59.96;;04.10.2010;13.278;;04.10.2010;70.53;;04.10.2010;18.31;;04.10.2010;53.57;;04.10.2010;14.28;;04.10.2010;41
05.10.2010;75;;05.10.2010;59.2;;05.10.2010;251.49;;05.10.2010;240.48;;05.10.2010;137.75;;05.10.2010;143;;05.10.2010;21.6;;05.10.2010;54.31;;05.10.2010;#N/A N/A;;05.10.2010;0.6084;;05.10.2010;0.53;;05.10.2010;1;;05.10.2010;0.8537;;05.10.2010;4;;05.10.2010;2.4626;;05.10.2010;4.23;;05.10.2010;0.5516;;05.10.2010;0.7358;;05.10.2010;1.27;;05.10.2010;5.15;;05.10.2010;1.74;;05.10.2010;4.12;;05.10.2010;#N/A N/A;;05.10.2010;0.53;;05.10.2010;#N/A N/A;;05.10.2010;18;;05.10.2010;26.0667;;05.10.2010;41.525;;05.10.2010;62.2;;05.10.2010;51;;05.10.2010;101.196;;05.10.2010;62.8;;05.10.2010;111;;05.10.2010;68;;05.10.2010;17.2;;05.10.2010;133.9674;;05.10.2010;49.9;;05.10.2010;73.5;;05.10.2010;17.32;;05.10.2010;37.7;;05.10.2010;20.1;;05.10.2010;50.55;;05.10.2010;2.3;;05.10.2010;31.3;;05.10.2010;#N/A N/A;;05.10.2010;14.8;;05.10.2010;16.25;;05.10.2010;10.7;;05.10.2010;3.21;;05.10.2010;31.66;;05.10.2010;33.15;;05.10.2010;142;;05.10.2010;4.6972;;05.10.2010;#N/A N/A;;05.10.2010;4.37;;05.10.2010;1.2893;;05.10.2010;30.33;;05.10.2010;8.42;;05.10.2010;30.33;;05.10.2010;25.77;;05.10.2010;#N/A N/A;;05.10.2010;160.87;;05.10.2010;11.79;;05.10.2010;102.7;;05.10.2010;26.46;;05.10.2010;125035;;05.10.2010;21.4333;;05.10.2010;56.09;;05.10.2010;41.3;;05.10.2010;20.41;;05.10.2010;10.3494;;05.10.2010;#N/A N/A;;05.10.2010;16.51;;05.10.2010;22.67;;05.10.2010;20.4626;;05.10.2010;22.309;;05.10.2010;#N/A N/A;;05.10.2010;60.82;;05.10.2010;13.6665;;05.10.2010;72.51;;05.10.2010;18.7475;;05.10.2010;54;;05.10.2010;14.61;;05.10.2010;41
